DPDB 120.9264 24.0334   650.0 0 1 CWB  BB    BB  8.0164E-08 7.9510E-08 7.9723E-08  1   0.0 20050414 20051005
DPDB 120.9264 24.0334   650.0 0 1 CWB  BB    BB  4.2886E-08 4.1735E-08 4.2136E-08  1   0.0 20081205 20120608
DPDB 120.9264 24.0334   650.0 0 1 CWB  BB    BB  8.0164E-08 7.9510E-08 7.9723E-08  1   0.0 20080409 20081205
DPDB 120.9264 24.0334   650.0 0 1 CWB  BB    BB  3.1908E-07 3.1776E-07 3.1751E-07  1   0.0 20070410 20070521
DPDB 120.9264 24.0334   650.0 1 1 CWB  BB    BB  3.3373E-07 3.3373E-07 3.3373E-07  1   0.0 20141024 99999999
DPDB 120.9264 24.0334   650.0 1 1 CWB  BB    FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20141024 99999999
DSXP 117.4260 23.7082    54.0 1 1 IES  FJ    BB  1.1815E-07 1.2111E-07 1.1622E-07  1   0.0 20121102 99999999
DYSB 121.4049 24.8208  1000.0 1 1 IES  BATS  BB  4.9583E-08 4.9583E-08 4.9583E-08  1 279.1 20140809 99999999
EAH  121.7393 24.3293   -49.0 1 2 CWB  BH    BB  1.4634E-07 1.5514E-07 1.5173E-07  1 100.0 20171006 99999999
EAH  121.7393 24.3293   -49.0 1 2 CWB  BH    FBA 6.4503E-04 6.3852E-04 6.4421E-04  1 100.0 20171006 99999999
EAH  121.7393 24.3293    51.0 0 1 CWB  BH    FBA 6.4747E-04 6.3954E-04 6.4254E-04  1   0.0 20171006 20200617
EAH  121.7393 24.3293    51.0 1 1 CWB  BH    FBA 3.1153E-04 3.1153E-04 3.1153E-04  1   0.0 20200617 99999999
EAS  120.8564 22.3820   445.0 0 1 CWB  BB    BB  6.0502E-08 5.8448E-08 5.8708E-08  1   0.0 20011115 20021223
EAS  120.8564 22.3820   445.0 0 1 CWB  BB    BB  3.1933E-07 3.2047E-07 3.1785E-07  1   0.0 20120613 20140424
EAS  120.8564 22.3820   445.0 0 1 CWB  BB    FBA 3.4222E-04 3.4222E-04 3.4222E-04  1   0.0 20091229 20100511
EAS  120.8564 22.3820   445.0 0 1 CWB  BB    BB  3.1843E-07 3.2031E-07 3.1797E-07  1   0.0 20100614 20120613
EAS  120.8564 22.3820   445.0 0 1 CWB  BB    BB  5.9473E-08 5.9381E-08 5.9426E-08  1   0.0 20021223 20031106
EAS  120.8564 22.3820   445.0 0 1 CWB  BB    BB  3.1729E-07 3.1779E-07 3.1525E-07  1   0.0 20031106 20040106
EAS  120.8564 22.3820   445.0 0 1 CWB  BB    BB  5.9677E-08 5.9126E-08 5.9562E-08  1   0.0 20091101 20091229
EAS  120.8564 22.3820   445.0 0 1 CWB  BB    BB  5.9524E-08 5.9228E-08 5.9103E-08  1   0.0 20040106 20050920
EAS  120.8564 22.3820   445.0 0 1 CWB  BB    FBA 3.4222E-04 3.4222E-04 3.4222E-04  1   0.0 20021223 20031106
EAS  120.8564 22.3820   445.0 0 1 CWB  BB    FBA 3.4222E-04 3.4222E-04 3.4222E-04  1   0.0 20050920 20091101
EAS  120.8564 22.3820   445.0 0 1 CWB  BB    BB  3.2180E-07 3.1832E-07 3.2273E-07  1   0.0 20100511 20100614
EAS  120.8564 22.3820   445.0 0 1 CWB  BB    FBA 3.4222E-04 3.4222E-04 3.4222E-04  1   0.0 20040106 20050920
EAS  120.8564 22.3820   445.0 0 1 CWB  BB    FBA 3.4222E-04 3.4222E-04 3.4222E-04  1   0.0 20021123 20021223
