C153 120.2794 23.3606    30.0 0 1 CWB  CSMT  FBA 3.2400E-04 3.2300E-04 3.2300E-04  1   0.0 20190225 20200617
C153 120.2794 23.3606    30.0 0 1 CWB  CSMT  FBA 3.2400E-04 3.2300E-04 3.2300E-04  1   0.0 20200617 99999999
C154 120.3479 23.0213    59.0 0 1 CWB  CSMT  FBA 3.2200E-04 3.2400E-04 3.2300E-04  1   0.0 20190318 20200617
C154 120.3479 23.0213    59.0 0 1 CWB  CSMT  FBA 3.2200E-04 3.2400E-04 3.2300E-04  1   0.0 20200617 99999999
C155 120.2279 23.5227     2.0 0 1 CWB  CSMT  FBA 3.2300E-04 3.2300E-04 3.2300E-04  1   0.0 20190117 20200617
C155 120.2279 23.5227     2.0 0 1 CWB  CSMT  FBA 3.2300E-04 3.2300E-04 3.2300E-04  1   0.0 20200617 99999999
C156 120.0865 23.1467    22.0 0 1 CWB  CSMT  FBA 3.2100E-04 3.2200E-04 3.2400E-04  1   0.0 20190225 20200617
C156 120.0865 23.1467    22.0 0 1 CWB  CSMT  FBA 3.2100E-04 3.2200E-04 3.2400E-04  1   0.0 20200617 99999999
C157 120.2999 23.4777    16.0 0 1 CWB  CSMT  FBA 3.2500E-04 3.2300E-04 3.2300E-04  1   0.0 20201105 99999999
C158 120.5887 23.6458   168.0 0 1 CWB  CSMT  FBA 3.2500E-04 3.2400E-04 3.2400E-04  1   0.0 20211104 99999999
C159 120.5783 23.6165   272.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20211224 99999999
C160 120.5735 23.5965   320.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20220216 99999999
C161 120.5544 23.5587   186.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20211220 99999999
C162 120.5200 23.5704    98.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20211220 99999999
D005 120.3492 22.6167    19.0 0 1 CWB  CSMT  FBA 3.2100E-04 3.1700E-04 3.2400E-04  1   0.0 20210906 99999999
D008 120.3760 22.6284    15.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181120 20220722
D008 120.3760 22.6284    15.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20220722 20221118
D008 120.3760 22.6284    15.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20221118 99999999
D009 120.2643 22.8675    23.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181120 99999999
D011 120.2642 22.7601    12.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20180917 99999999
D012 120.3791 22.8772    36.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181002 99999999
D013 120.3654 22.7945    55.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20180921 99999999
D014 120.3488 22.7015    21.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181012 99999999
D015 120.3414 22.6543    12.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20180910 99999999
D017 120.3934 22.5070     7.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181120 99999999
D020 120.5433 22.8998    48.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20180928 99999999
D023 120.4961 22.6767    29.0 0 1 CWB  CSMT  FBA 3.2000E-04 3.2300E-04 3.2400E-04  1   0.0 20181120 99999999
D028 120.5992 22.8260    86.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181120 99999999
D029 120.5759 22.7540    59.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20180914 99999999
D031 120.4888 22.5822    18.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20180912 99999999
D032 120.4606 22.5437     8.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20180925 99999999
D033 120.4606 22.4622     5.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20180912 99999999
D034 120.6278 22.5283   107.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20180920 99999999
D035 120.5401 22.5471    15.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20180912 99999999
D039 120.7484 22.0954    59.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20180920 99999999
D042 120.8371 22.0204    46.0 0 1 CWB  CSMT  FBA 3.1900E-04 3.2500E-04 3.2200E-04  1   0.0 20190221 20200617
D042 120.8371 22.0204    46.0 0 1 CWB  CSMT  FBA 3.1900E-04 3.2500E-04 3.2200E-04  1   0.0 20200617 99999999
D044 120.5115 22.4366     4.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20180920 99999999
D045 120.3157 22.5662     1.0 0 1 CWB  CSMT  FBA 3.2000E-04 3.2300E-04 3.2300E-04  1   0.0 20181120 20210609
D046 120.7460 22.0038    26.0 0 1 CWB  CSMT  FBA 3.2400E-04 3.2300E-04 3.2300E-04  1   0.0 20181120 99999999
D047 120.5908 23.0804   282.0 0 1 CWB  CSMT  FBA 3.2300E-04 3.2100E-04 3.2100E-04  1   0.0 20181120 99999999
D048 120.4987 22.7234    31.0 0 1 CWB  CSMT  FBA 3.2300E-04 3.2300E-04 3.2300E-04  1   0.0 20181120 99999999
D049 120.6400 22.7443   148.0 0 1 CWB  CSMT  FBA 3.2400E-04 3.2500E-04 3.2300E-04  1   0.0 20181120 99999999
D050 120.7656 23.1607   642.0 0 1 CWB  CSMT  FBA 3.2100E-04 3.2300E-04 3.2300E-04  1   0.0 20181120 99999999
D051 120.6282 22.3703    66.0 0 1 CWB  CSMT  FBA 3.2300E-04 3.2300E-04 3.2300E-04  1   0.0 20181120 99999999
D052 120.8136 21.9401   116.0 0 1 CWB  CSMT  FBA 3.2200E-04 3.2300E-04 3.2400E-04  1   0.0 20181120 99999999
D053 120.4306 22.8215   323.0 0 1 CWB  CSMT  FBA 3.2400E-04 3.2300E-04 3.2100E-04  1   0.0 20181120 99999999
D054 120.7206 23.2765   720.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181011 99999999
D060 120.3188 22.6712     8.0 0 1 CWB  CSMT  FBA 3.2300E-04 3.2400E-04 3.2400E-04  1   0.0 20211004 99999999
D062 120.2926 22.6220     9.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181120 99999999
D063 120.1825 22.9043     5.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181120 99999999
D064 120.2482 22.7834    10.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181120 99999999
D065 120.3116 22.7522    16.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20180921 20211223
D065 120.3113 22.7503    16.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20211223 99999999
D066 120.3455 22.7303    22.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181120 99999999
D067 120.4239 22.6552    27.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181120 99999999
D068 120.5443 22.9760   129.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181011 20211224
D068 120.5447 22.9764   129.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20211224 99999999
D069 120.6647 22.8858   256.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181120 99999999
D070 120.4958 22.7810    43.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20180914 99999999
D071 120.5214 22.6477    25.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20180926 99999999
D072 120.6014 22.6672    59.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20180926 99999999
D074 120.5720 22.5730    23.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20180926 99999999
D075 120.5062 22.4882     6.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181025 99999999
D076 120.5648 22.4263    17.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20180925 99999999
D077 120.7317 22.7454   826.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20180927 99999999
D079 120.6325 22.5910    89.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20180927 99999999
D084 120.3691 22.3467    38.0 0 1 CWB  CSMT  FBA 3.2200E-04 3.2100E-04 3.2100E-04  1   0.0 20181121 99999999
D085 120.3290 22.8840    28.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181002 20220722
D086 120.3030 22.7927    12.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20180921 99999999
D088 120.3187 22.6440    12.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20180913 99999999
D089 120.4111 22.4788     4.0 0 1 CWB  CSMT  FBA 3.2600E-04 3.1900E-04 3.2000E-04  1   0.0 20181121 99999999
D090 120.4158 22.5895    12.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20180910 99999999
D091 120.8550 21.9009    33.0 0 1 CWB  CSMT  FBA 3.2300E-04 3.2300E-04 3.2200E-04  1   0.0 20181121 99999999
D093 120.3593 22.5925     5.0 0 1 CWB  CSMT  FBA 3.2300E-04 3.2400E-04 3.2200E-04  1   0.0 20210623 99999999
D097 120.8380 22.1767   292.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20180920 99999999
D098 120.7496 21.9598    27.0 0 1 CWB  CSMT  FBA 3.2400E-04 3.2300E-04 3.2300E-04  1   0.0 20181121 99999999
D100 120.3071 22.5936     4.0 0 1 CWB  CSMT  FBA 3.2200E-04 3.2200E-04 3.2600E-04  1   0.0 20210906 20211006
D100 120.3071 22.5936     4.0 0 1 CWB  CSMT  FBA 3.2200E-04 3.2200E-04 3.2600E-04  1   0.0 20211006 99999999
D102 120.2618 22.6417   346.0 0 1 CWB  CSMT  FBA 3.2200E-04 3.2200E-04 3.2200E-04  1   0.0 20190311 99999999
D103 120.3047 22.6269    11.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20180913 99999999
D104 120.2926 22.6905    21.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20180917 99999999
D105 120.4603 22.9394    75.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181002 99999999
D106 120.3130 22.6229    12.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20180911 99999999
D107 120.2822 22.6238    12.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20180913 99999999
D108 120.2243 22.8143     4.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20180917 99999999
D109 120.1987 22.9114     5.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181012 99999999
D110 120.2720 22.6084     6.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20180911 99999999
D111 120.5260 22.6769    27.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20180914 99999999
D112 120.5445 22.5822    16.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20180928 99999999
D113 120.5910 22.3679     2.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20180920 99999999
D114 120.5112 22.5138     8.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20180925 99999999
D115 120.6215 22.3300    11.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20160921 99999999
D116 120.3497 22.5813     6.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20180911 99999999
D117 120.7519 22.2041   124.0 0 1 CWB  CSMT  FBA 3.2200E-04 3.2100E-04 3.2300E-04  1   0.0 20190221 99999999
D118 120.6330 22.8102   185.0 0 1 CWB  CSMT  FBA 3.2000E-04 3.1900E-04 3.2000E-04  1   0.0 20190315 99999999
D119 120.3790 22.3508    22.0 0 1 CWB  CSMT  FBA 3.2500E-04 3.2200E-04 3.2400E-04  1   0.0 20190327 20200617
D119 120.3790 22.3508    22.0 0 1 CWB  CSMT  FBA 3.2500E-04 3.2200E-04 3.2400E-04  1   0.0 20200617 99999999
D120 120.5681 22.4835    38.0 0 1 CWB  CSMT  FBA 3.2500E-04 3.2300E-04 3.2400E-04  1   0.0 20190314 20200617
D120 120.5681 22.4835    38.0 0 1 CWB  CSMT  FBA 3.2500E-04 3.2300E-04 3.2400E-04  1   0.0 20200617 99999999
D121 120.6463 22.9933   266.0 0 1 CWB  CSMT  FBA 3.2200E-04 3.2300E-04 3.1900E-04  1   0.0 20190322 20200617
D121 120.6463 22.9933   266.0 0 1 CWB  CSMT  FBA 3.2200E-04 3.2300E-04 3.1900E-04  1   0.0 20200617 99999999
D122 120.3352 22.7533    40.0 0 1 CWB  CSMT  FBA 3.2300E-04 3.2100E-04 3.2200E-04  1   0.0 20190228 20200617
D122 120.3352 22.7533    40.0 0 1 CWB  CSMT  FBA 3.2300E-04 3.2100E-04 3.2200E-04  1   0.0 20200617 20221005
D122 120.3352 22.7533    40.0 0 1 CWB  CSMT  FBA 3.2300E-04 3.2100E-04 3.2200E-04  1   0.0 20221005 99999999
D123 120.4938 22.8855    70.0 0 1 CWB  CSMT  FBA 3.2400E-04 3.2200E-04 3.2200E-04  1   0.0 20190315 20200617
D123 120.4938 22.8855    70.0 0 1 CWB  CSMT  FBA 3.2400E-04 3.2200E-04 3.2200E-04  1   0.0 20200617 99999999
D124 120.7988 22.2163   184.0 0 1 CWB  CSMT  FBA 3.2400E-04 3.2300E-04 3.2300E-04  1   0.0 20190221 20200617
D124 120.7988 22.2163   184.0 0 1 CWB  CSMT  FBA 3.2400E-04 3.2300E-04 3.2300E-04  1   0.0 20200617 99999999
D125 120.6448 22.7053   148.0 0 1 CWB  CSMT  FBA 3.2100E-04 3.2000E-04 3.2100E-04  1   0.0 20190315 20200617
D125 120.6448 22.7053   148.0 0 1 CWB  CSMT  FBA 3.2100E-04 3.2000E-04 3.2100E-04  1   0.0 20200617 99999999
D126 120.7811 23.1793   624.0 0 1 CWB  CSMT  FBA 3.1900E-04 3.2400E-04 3.2100E-04  1   0.0 20190322 20200617
D126 120.7811 23.1793   624.0 0 1 CWB  CSMT  FBA 3.1900E-04 3.2400E-04 3.2100E-04  1   0.0 20200617 99999999
D127 120.3124 22.7307    14.1 0 1 CWB  CSMT  FBA 3.2000E-04 3.2300E-04 3.2300E-04  1   0.0 20221125 99999999
E004 121.7906 24.7435     5.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181004 99999999
E006 121.8327 24.6396     9.0 0 1 CWB  CSMT  FBA 3.2200E-04 3.2300E-04 3.2200E-04  1   0.0 20210629 99999999
E015 121.6992 24.7790    99.0 0 1 CWB  CSMT  FBA 3.1600E-04 3.2300E-04 3.2400E-04  1   0.0 20190315 99999999
E020 121.6356 24.7538   480.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181115 99999999
E022 121.6509 24.6668    99.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181115 99999999
E023 121.6095 24.6787   144.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181003 99999999
E025 121.5737 24.6378   252.0 0 1 CWB  CSMT  FBA 3.2100E-04 3.2100E-04 3.2100E-04  1   0.0 20181115 99999999
E026 121.7728 24.6734     9.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181004 99999999
E033 121.8275 24.8630    14.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181017 99999999
E034 121.8141 24.8020     4.0 0 1 CWB  CSMT  FBA 3.2000E-04 3.1800E-04 3.2000E-04  1   0.0 20210730 99999999
E035 121.7685 24.8223    21.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181017 20191111
E035 121.7676 24.8220    21.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20191111 99999999
E037 121.7229 24.7435    17.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181004 99999999
E042 121.7986 24.6874     6.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181003 99999999
E046 121.7423 24.6650    31.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181003 99999999
E049 121.7563 24.7638    11.0 0 1 CWB  CSMT  FBA 3.2100E-04 3.2300E-04 3.2300E-04  1   0.0 20181119 99999999
E050 121.7490 24.4259   123.0 0 1 CWB  CSMT  FBA 3.2300E-04 3.2500E-04 3.2500E-04  1   0.0 20181119 99999999
E051 121.6829 24.7181    56.0 0 1 CWB  CSMT  FBA 3.2200E-04 3.2400E-04 3.2300E-04  1   0.0 20181119 99999999
E052 121.8600 24.6082    33.0 0 1 CWB  CSMT  FBA 3.2400E-04 3.2400E-04 3.2300E-04  1   0.0 20181119 99999999
E053 121.7393 24.3293    56.0 0 1 CWB  CSMT  FBA 3.2200E-04 3.2300E-04 3.2300E-04  1   0.0 20190219 20200617
E053 121.7393 24.3293    56.0 0 1 CWB  CSMT  FBA 3.2200E-04 3.2300E-04 3.2300E-04  1   0.0 20200617 99999999
E059 121.8296 24.6654     8.0 0 1 CWB  CSMT  FBA 3.2200E-04 3.2300E-04 3.2200E-04  1   0.0 20181119 99999999
E060 121.8439 24.5757    48.0 0 1 CWB  CSMT  FBA 3.2400E-04 3.2600E-04 3.2600E-04  1   0.0 20190313 20200617
E060 121.8439 24.5757    48.0 0 1 CWB  CSMT  FBA 3.2400E-04 3.2600E-04 3.2600E-04  1   0.0 20200617 99999999
E061 121.8331 24.5218    23.0 0 1 CWB  CSMT  FBA 3.2400E-04 3.2000E-04 3.2300E-04  1   0.0 20220705 99999999
E062 121.8008 24.4663    33.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20180917 99999999
E067 121.3813 24.4374  1148.0 0 1 CWB  CSMT  FBA 3.2300E-04 3.2000E-04 3.2100E-04  1   0.0 20181119 99999999
E068 121.8573 24.5972     8.0 0 1 CWB  CSMT  FBA 3.2300E-04 3.2300E-04 3.2500E-04  1   0.0 20181119 99999999
E069 121.9438 24.8427    20.0 0 1 CWB  CSMT  FBA 3.2300E-04 3.2300E-04 3.2300E-04  1   0.0 20181119 99999999
E070 121.7556 24.7546    13.0 0 1 CWB  CSMT  FBA 3.2100E-04 3.2500E-04 3.2300E-04  1   0.0 20211004 99999999
E071 121.7942 24.6216    22.0 0 1 CWB  CSMT  FBA 3.2300E-04 3.2600E-04 3.2300E-04  1   0.0 20210527 99999999
E072 121.7717 24.7001    28.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181003 99999999
E073 121.8302 24.8535     7.0 0 1 CWB  CSMT  FBA 3.2800E-04 3.2700E-04 3.2400E-04  1   0.0 20210906 20210908
E073 121.8302 24.8535     7.0 0 1 CWB  CSMT  FBA 3.2800E-04 3.2700E-04 3.2400E-04  1   0.0 20210908 99999999
E074 121.5128 24.6025   441.0 0 1 CWB  CSMT  FBA 3.2300E-04 3.2300E-04 3.2300E-04  1   0.0 20190312 20200617
E074 121.5128 24.6025   441.0 0 1 CWB  CSMT  FBA 3.2300E-04 3.2300E-04 3.2300E-04  1   0.0 20200617 99999999
E075 121.7783 24.4450    40.0 0 1 CWB  CSMT  FBA 3.2400E-04 3.2400E-04 3.2200E-04  1   0.0 20190311 20200617
E075 121.7783 24.4450    40.0 0 1 CWB  CSMT  FBA 3.2400E-04 3.2400E-04 3.2200E-04  1   0.0 20200617 99999999
E076 121.7168 24.6340    88.0 0 1 CWB  CSMT  FBA 3.2400E-04 3.2400E-04 3.2400E-04  1   0.0 20190314 20200617
E076 121.7168 24.6340    88.0 0 1 CWB  CSMT  FBA 3.2400E-04 3.2400E-04 3.2400E-04  1   0.0 20200617 99999999
E077 121.4267 24.4883   792.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20221107 99999999
E078 121.6875 24.6092    18.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20221024 99999999
F002 121.5202 23.5982    18.0 0 1 CWB  CSMT  FBA 3.1800E-04 3.2000E-04 3.2500E-04  1   0.0 20190226 99999999
F004 121.2483 23.1727   244.0 0 1 CWB  CSMT  FBA 3.2300E-04 3.2200E-04 3.2000E-04  1   0.0 20190220 99999999
F015 121.5627 23.9729    44.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20180917 20191027
F015 121.5627 23.9729    44.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20191027 20220316
F015 121.5627 23.9729    44.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20220316 20220920
F015 121.5627 23.9729    44.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20220920 99999999
F019 121.6135 23.9750    18.0 0 1 CWB  CSMT  FBA 3.2500E-04 3.2600E-04 3.2600E-04  1   0.0 20181114 99999999
F020 121.4416 23.8120   180.0 0 1 CWB  CSMT  FBA 3.2400E-04 3.2300E-04 3.2500E-04  1   0.0 20181114 99999999
F021 121.3299 23.5038   249.0 0 1 CWB  CSMT  FBA 3.2600E-04 3.2500E-04 3.2500E-04  1   0.0 20181114 99999999
F023 121.6045 24.0812    56.0 0 1 CWB  CSMT  FBA 3.2600E-04 3.2400E-04 3.2400E-04  1   0.0 20181114 99999999
F024 121.3053 23.3508   254.0 0 1 CWB  CSMT  FBA 3.2400E-04 3.2600E-04 3.2600E-04  1   0.0 20181114 99999999
F026 121.6245 24.1182    47.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181114 99999999
F028 121.6094 24.0144    20.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181114 99999999
F033 121.4827 23.6846   119.0 0 1 CWB  CSMT  FBA 3.2200E-04 3.2500E-04 3.2200E-04  1   0.0 20181114 99999999
F036 121.3745 23.4977   109.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181115 99999999
F037 121.3936 23.4520    97.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181115 99999999
F039 121.3593 23.3830   141.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181115 99999999
F041 121.3026 23.2648   175.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181115 99999999
F042 121.2645 23.2199   207.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181115 99999999
F043 121.5476 23.7078     9.0 0 1 CWB  CSMT  FBA 3.2500E-04 3.2500E-04 3.2300E-04  1   0.0 20181115 99999999
F044 121.5363 23.6517    25.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181115 20211116
F044 121.5363 23.6517    25.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20211116 20220920
F044 121.5363 23.6517    25.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20220920 99999999
F045 121.7494 24.3090    27.0 0 1 CWB  CSMT  FBA 3.2300E-04 3.2400E-04 3.2300E-04  1   0.0 20181115 99999999
F048 121.5805 24.0095    30.0 0 1 CWB  CSMT  FBA 3.2200E-04 3.2100E-04 3.2100E-04  1   0.0 20200728 99999999
F049 121.5645 23.9932    58.0 0 1 CWB  CSMT  FBA 3.1800E-04 3.2000E-04 3.2600E-04  1   0.0 20190310 99999999
F053 121.3204 23.4064   137.0 0 1 CWB  CSMT  FBA 3.1900E-04 3.2000E-04 3.2100E-04  1   0.0 20200912 99999999
F054 121.3487 23.4305    93.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181115 99999999
F057 121.6229 24.1587   118.0 0 1 CWB  CSMT  FBA 3.2200E-04 3.2700E-04 3.2500E-04  1   0.0 20181115 99999999
F058 121.4928 23.9659   170.0 0 1 CWB  CSMT  FBA 3.2400E-04 3.2300E-04 3.2400E-04  1   0.0 20181115 99999999
F059 121.5073 23.8706    40.0 0 1 CWB  CSMT  FBA 3.2600E-04 3.2600E-04 3.2100E-04  1   0.0 20181115 99999999
F060 121.6020 23.9037    71.0 0 1 CWB  CSMT  FBA 3.2500E-04 3.2400E-04 3.2300E-04  1   0.0 20150513 20181115
F060 121.6017 23.9035    66.0 0 1 CWB  CSMT  FBA 3.2500E-04 3.2400E-04 3.2300E-04  1   0.0 20181115 99999999
F063 121.5929 23.9935    23.0 0 1 CWB  CSMT  FBA 3.2100E-04 3.2200E-04 3.2000E-04  1   0.0 20190223 99999999
F066 121.5116 23.4830    11.0 0 1 CWB  CSMT  FBA 3.2200E-04 3.2000E-04 3.2200E-04  1   0.0 20200818 99999999
F067 121.4688 23.7545    91.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20160418 99999999
F068 121.5509 23.8974    57.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20180917 99999999
F069 121.5713 24.1716   674.0 0 1 CWB  CSMT  FBA 3.1900E-04 3.2100E-04 3.2200E-04  1   0.0 20190218 99999999
